,Unnamed: 0,id,sentence,Arousal,Dominance,Valence,sd.Arousal,sd.Dominance,sd.Valence,freq,reg,words,Valence_predicted,Arousal_predicted,Dominance_predicted
100,100,Anti-Terrorist_3886_4028,"In all of these cases above, if the radical Muslims would cease their attacks, all terrorism on both sides of every dispute would quickly end.",3.2,3.2,2.6,0.4,0.4,0.489897948556636,5,in all of these cases above  if the radical muslims would cease their attacks  all terrorism on both sides of every dispute would quickly end ,25,2.5101962,3.1219907,2.9341636
101,101,Anti-Terrorist_4031_4279,"Beyond these two sources, there is virtually no terrorist activity in the world, with the possible exception of localized disputes such as in Northern Ireland and occasional domestic episodes in various places involving isolated disaffected groups.",2.85714285714286,2.71428571428571,2.85714285714286,0.349927106111883,0.4517539514526261,0.349927106111883,7,beyond these two sources  there is virtually no terrorist activity in the world  with the possible exception of localized disputes such as in northern ireland and occasional domestic episodes in various places involving isolated disaffected groups ,36,2.8746374,2.9734168,3.0243242
102,102,Anti-Terrorist_4282_4370,The moral and religious theories which support terrorism are quite faulty and erroneous.,3.0,3.2,2.8,0.0,0.4,0.4,5,the moral and religious theories which support terrorism are quite faulty and erroneous ,13,2.5191102,3.1428611,2.9359941
103,103,Anti-Terrorist_4371_4411,They need to be identified and attacked.,2.8,3.4,2.4,0.4,0.489897948556636,0.489897948556636,5,they need to be identified and attacked ,7,2.599457,3.0665112,2.9463856
104,104,Anti-Terrorist_4412_4509,"If the terrorist loses faith in the righteousness of his acts, he is less likely to perform them.",3.0,3.0,3.0,0.0,0.0,0.0,5,if the terrorist loses faith in the righteousness of his acts  he is less likely to perform them ,18,2.7200203,3.0762758,2.988451
105,105,Anti-Terrorist_4513_4550,"EXAMPLE 1: ""Terrorists Offend Allah.""",3.2,3.2,2.6,0.4,0.4,0.8,5,"example 0: ""terrorists offend allah """,8,2.6837492,3.1329908,2.9843972
106,106,Anti-Terrorist_4553_4620,"EXAMPLE 2: ""Terrorist Murderers Insult Allah, Bring Shame To Islam""",3.8,3.0,1.6,0.4,0.8944271909999159,0.8,5,"example 0: ""terrorist murderers insult allah  bring shame to islam""",13,2.7911842,3.0778456,3.0046675
107,107,Anti-Terrorist_4623_4694,"EXAMPLE 3 (LATEST AND BEST! - Framed Below): ""Qur'an Forbids Terrorism""",3.0,3.6,2.8,0.6324555320336761,0.489897948556636,0.748331477354788,5,"example 0 (latest and best  - framed below): ""qur'an forbids terrorism""",16,2.895602,3.0887437,3.0274396
108,108,Anti-Terrorist_4697_4783,"In every case of terrorism, we will find some kind of legitimate underlying grievance.",3.0,3.0,3.0,0.0,0.0,0.0,5,in every case of terrorism  we will find some kind of legitimate underlying grievance ,14,2.778745,3.0506907,3.0076082
109,109,Anti-Terrorist_4784_4869,"If we eliminate the legitimate grievances, we have eliminated much of the motivation.",3.2,3.6,3.2,0.4,0.8,0.4,5,if we eliminate the legitimate grievances  we have eliminated much of the motivation ,13,2.8303177,3.0029097,3.0186932
110,110,Anti-Terrorist_4872_4990,"Is this ""negotiating with terrorists"" or ""trying to appease the terrorists,"" as some Israeli/NeoCons would try to say?",3.0,3.2,2.6,0.0,0.4,0.489897948556636,5,"is this ""negotiating with terrorists"" or ""trying to appease the terrorists "" as some israeli/neocons would try to say?",23,2.6853192,3.038302,2.9749737
112,112,Anti-Terrorist_4995_5070,"It is simply recognizing the realities of human motivation, right or wrong.",3.0,3.0,3.0,0.0,0.0,0.0,5,it is simply recognizing the realities of human motivation  right or wrong ,12,2.549214,3.1005392,2.9450953
113,113,Anti-Terrorist_5071_5156,"To deny reality, as the Israeli/NeoCons do, is to invite disaster, as they have done.",2.6,3.4,2.6,0.489897948556636,0.489897948556636,0.489897948556636,5,to deny reality  as the israeli/neocons do  is to invite disaster  as they have done ,15,2.827357,3.0451715,3.0203898
114,114,Anti-Terrorist_5159_5170,BIG PICTURE,3.0,3.0,3.0,0.0,0.0,0.0,5,big picture,2,3.1608248,3.017647,3.1304436
115,115,Anti-Terrorist_5172_5251,A big picture of our entire Anti-Terrorism strategy can be found at our website,3.0,3.2,2.8,0.0,0.4,0.4,5,a big picture of our entire anti-terrorism strategy can be found at our website,14,3.2290463,3.0263271,3.1209044
116,116,Anti-Terrorist_5315_5332,Blessings to you.,2.8333333333333304,2.6666666666666696,4.0,0.37267799624996506,0.7453559924999301,0.577350269189626,6,blessings to you ,3,2.8712978,3.1641028,3.0405579
117,117,Anti-Terrorist_5333_5353,May God help us all.,3.2,2.2,2.8,0.4,0.9797958971132712,0.9797958971132712,5,may god help us all ,5,2.9938426,3.1098666,3.0749283
118,118,Anti-Terrorist_5356_5373,Blessings to you.,2.6666666666666696,2.5,4.0,0.471404520791032,0.763762615825973,0.577350269189626,6,blessings to you ,3,2.8712978,3.1641028,3.0405579
119,119,Anti-Terrorist_5374_5394,May God help us all.,3.2,2.6,2.6,0.4,0.8,0.8,5,may god help us all ,5,2.9938426,3.1098666,3.0749283
120,120,Anti-Terrorist_5397_5446," Rev. Bill McGinnis, Director - LoveAllPeople.org",2.6,3.2,3.2,0.8,0.4,0.4,5, rev  bill mcginnis  director - loveallpeople org,7,3.0919309,3.023119,3.0773497
121,121,blog-monastery_22_46,Tibetan Buddhist Retreat,3.0,3.0,3.0,0.0,0.0,0.0,5,tibetan buddhist retreat,3,2.962012,2.8462913,3.0294075
122,122,blog-monastery_58_193,"Faded squares of fabric, strung together in repeating blue-white-red-green-yellow chains, crisscross the branches of bare-limbed trees.",2.8,2.8,2.8,0.4,0.4,0.4,5,faded squares of fabric  strung together in repeating blue-white-red-green-yellow chains  crisscross the branches of bare-limbed trees ,16,2.765649,3.0898764,2.9989777
123,123,blog-monastery_194_229,The gentle wind makes them flutter.,2.8,3.0,3.4,0.4,0.0,0.489897948556636,5,the gentle wind makes them flutter ,6,2.8752065,3.196895,3.0345702
124,124,blog-monastery_230_339,"Orange-gold light filters into the grassy meadow, touching a row of canvas tents and the temple house beyond.",2.6,2.8,3.4,0.8,0.4,0.489897948556636,5,orange-gold light filters into the grassy meadow  touching a row of canvas tents and the temple house beyond ,18,3.1475723,3.0349774,3.1058097
125,125,blog-monastery_340_407,Tsechen Kunchab Ling : Temple of All-Encompassing Great Compassion.,2.8,2.8,3.0,0.4,0.4,0.0,5,tsechen kunchab ling : temple of all-encompassing great compassion ,9,3.181727,3.068938,3.103845
126,126,blog-monastery_408_536,"This is the seat of His Holiness the Sakya Trizin in the United States, a Tibetan Buddhist monastery established nine years ago.",3.0,3.0,3.0,0.0,0.0,0.0,5,this is the seat of his holiness the sakya trizin in the united states  a tibetan buddhist monastery established nine years ago ,22,3.102142,3.0202277,3.0927296
127,127,blog-monastery_538_569,I spent the past weekend there.,2.5,2.6666666666666696,3.0,0.763762615825973,0.471404520791032,0.0,6,i spent the past weekend there ,6,3.163951,3.0528898,3.110007
128,128,blog-monastery_570_643,The field work office at my college arranges this retreat every semester.,3.0,3.0,3.0,0.0,0.0,0.0,5,the field work office at my college arranges this retreat every semester ,12,2.8470223,3.0237408,3.032959
129,129,blog-monastery_644_802,"Everyone I've talked to who has previously attended says wonderful things about it; this semester, one of my friends told me she was going: I should join her!",3.4,3.0,3.4,0.489897948556636,0.0,0.489897948556636,5,everyone i've talked to who has previously attended says wonderful things about it; this semester  one of my friends told me she was going: i should join her ,31,3.2348135,3.0693462,3.1327236
130,130,blog-monastery_803_846,"I like learning new things, so I signed up.",3.4,3.4,3.4,0.8,0.8,0.489897948556636,5,i like learning new things  so i signed up ,9,3.2306714,3.0828714,3.1382892
131,131,blog-monastery_847_1074,"A good decision: I didn't return all chill and zen, as one friend told me his roommate had, but I certainly gained a few new ideas and approaches to mull over, and dipped my hand into a previously unfamiliar piece of the world.",3.2,3.0,3.2,0.4,0.0,0.4,5,a good decision: i didn't return all chill and zen  as one friend told me his roommate had  but i certainly gained a few new ideas and approaches to mull over  and dipped my hand into a previously unfamiliar piece of the world ,45,3.1992702,3.0475364,3.1159797
132,132,blog-monastery_1076_1099,Medicine for one's mind,3.0,3.2,3.0,0.0,0.4,0.0,5,medicine for one's mind,5,3.1782978,3.0417686,3.1313858
133,133,blog-monastery_1101_1325,"The first evening, the twenty-something students--most from my college, four from another--gathered in the shrine room, sitting cross-legged on cushions as we listened to Khenpo Kalsang introduce Tibetan Buddhist philosophy.",2.85714285714286,2.71428571428571,3.14285714285714,0.349927106111883,0.699854212223765,0.349927106111883,7,the first evening  the twenty-something students--most from my college  four from another--gathered in the shrine room  sitting cross-legged on cushions as we listened to khenpo kalsang introduce tibetan buddhist philosophy ,34,3.1717257,2.9395254,3.1036122
134,134,blog-monastery_1326_1390,"He began by telling us, ""Do not take any of what I say on faith.",3.2,2.8,3.2,0.4,0.4,0.4,5,"he began by telling us  ""do not take any of what i say on faith ",16,2.9627235,2.9963386,3.0524964
135,135,blog-monastery_1350_1457,"Do not take any of what I say on faith. Take it through analysis, if there is some benefit in it for you.",3.0,3.4,3.0,0.0,0.8,0.0,5,do not take any of what i say on faith  take it through analysis  if there is some benefit in it for you ,23,3.183432,3.0808866,3.1210244
136,136,blog-monastery_1391_1457,"Take it through analysis, if there is some benefit in it for you.""",3.0,3.2,3.0,0.0,0.4,0.0,5,"take it through analysis  if there is some benefit in it for you """,14,3.1606522,3.0598638,3.1087618
137,137,blog-monastery_1458_1514,"Religion, he said, is like a drugstore full of medicine.",2.8,3.2,2.8,0.4,0.4,0.4,5,religion  he said  is like a drugstore full of medicine ,10,3.0751784,3.0297806,3.0742326
138,138,blog-monastery_1515_1621,You do not go to the drugstore and buy everything in it--you just buy what would be beneficial to you now.,3.0,3.2,3.0,0.0,0.4,0.0,5,you do not go to the drugstore and buy everything in it--you just buy what would be beneficial to you now ,23,3.2033055,3.0502613,3.125588
139,139,blog-monastery_1622_1720,"You believe the other medicine may have just as much value, but in other situations, not this one.",2.6666666666666696,2.5,3.0,0.471404520791032,0.763762615825973,0.0,6,you believe the other medicine may have just as much value  but in other situations  not this one ,18,2.740284,3.074267,2.996402
140,140,blog-monastery_1722_1858,We discussed the foundations: the Three Turnings of the Wheel of Dharma; the four noble truths; karma; defilements; the six perfections.,2.6,2.8,2.8,0.8,0.4,0.4,5,we discussed the foundations: the three turnings of the wheel of dharma; the four noble truths; karma; defilements; the six perfections ,26,2.9131181,3.1285274,3.05874
141,141,blog-monastery_1859_2159,"When we talked about the giving, and how one should try to give what one could to other sentient beings (in the form of material items, kind words, protection, and so on), Khenpo Kalsang shared a story of the Buddha, and how the Buddha had given his flesh so that a family of hungry tigers could eat.",3.0,2.71428571428571,2.85714285714286,0.0,0.699854212223765,0.6388765649999399,7,when we talked about the giving  and how one should try to give what one could to other sentient beings (in the form of material items  kind words  protection  and so on)  khenpo kalsang shared a story of the buddha  and how the buddha had given his flesh so that a family of hungry tigers could eat ,59,3.1625667,3.1103337,3.1171887
142,142,blog-monastery_2160_2249,"So, a fellow student asked, ""Giving one's life for another being is the ultimate gift?""",3.0,3.0,3.0,0.0,0.0,0.0,5,"so  a fellow student asked  ""giving one's life for another being is the ultimate gift?""",19,3.2085862,3.0620706,3.1185358
144,144,blog-monastery_2190_2249,Giving one's life for another being is the ultimate gift?,3.0,2.6,3.0,0.0,0.489897948556636,0.0,5,giving one's life for another being is the ultimate gift?,12,3.200672,3.0821106,3.1194518
145,145,blog-monastery_2251_2297,"Khenpo Kalsang, he smiled, and shook his head.",3.0,3.2,3.6,0.0,0.4,0.489897948556636,5,khenpo kalsang  he smiled  and shook his head ,8,2.9532602,3.0497794,3.035606
146,146,blog-monastery_2298_2336,"Only if you feel no regret, he said.",2.8,3.0,2.8,0.4,0.6324555320336761,0.4,5,only if you feel no regret  he said ,8,2.729195,3.0403225,2.9896843
147,147,blog-monastery_2298_2327,"Only if you feel no regret,",3.0,3.2,3.0,0.0,0.4,0.0,5,only if you feel no regret ,6,2.7002964,3.1117826,2.9904501
148,148,blog-monastery_2337_2381,"If you feel regret, it destroys the merit.",3.2,2.8,2.8,0.4,0.4,0.4,5,if you feel regret  it destroys the merit ,8,2.7018542,3.058132,2.99134
