,id,sentence,Arousal,Dominance,Valence,sd.Arousal,sd.Dominance,sd.Valence,freq,reg,words
118,Anti-Terrorist_5356_5373,Blessings to you.,2.6666666666666696,2.5,4.0,0.471404520791032,0.763762615825973,0.577350269189626,6,blessings to you ,3
119,Anti-Terrorist_5374_5394,May God help us all.,3.2,2.6,2.6,0.4,0.8,0.8,5,may god help us all ,5
120,Anti-Terrorist_5397_5446," Rev. Bill McGinnis, Director - LoveAllPeople.org",2.6,3.2,3.2,0.8,0.4,0.4,5, rev  bill mcginnis  director - loveallpeople org,7
121,blog-monastery_22_46,Tibetan Buddhist Retreat,3.0,3.0,3.0,0.0,0.0,0.0,5,tibetan buddhist retreat,3
122,blog-monastery_58_193,"Faded squares of fabric, strung together in repeating blue-white-red-green-yellow chains, crisscross the branches of bare-limbed trees.",2.8,2.8,2.8,0.4,0.4,0.4,5,faded squares of fabric  strung together in repeating blue-white-red-green-yellow chains  crisscross the branches of bare-limbed trees ,16
123,blog-monastery_194_229,The gentle wind makes them flutter.,2.8,3.0,3.4,0.4,0.0,0.489897948556636,5,the gentle wind makes them flutter ,6
124,blog-monastery_230_339,"Orange-gold light filters into the grassy meadow, touching a row of canvas tents and the temple house beyond.",2.6,2.8,3.4,0.8,0.4,0.489897948556636,5,orange-gold light filters into the grassy meadow  touching a row of canvas tents and the temple house beyond ,18
125,blog-monastery_340_407,Tsechen Kunchab Ling : Temple of All-Encompassing Great Compassion.,2.8,2.8,3.0,0.4,0.4,0.0,5,tsechen kunchab ling : temple of all-encompassing great compassion ,9
126,blog-monastery_408_536,"This is the seat of His Holiness the Sakya Trizin in the United States, a Tibetan Buddhist monastery established nine years ago.",3.0,3.0,3.0,0.0,0.0,0.0,5,this is the seat of his holiness the sakya trizin in the united states  a tibetan buddhist monastery established nine years ago ,22
127,blog-monastery_538_569,I spent the past weekend there.,2.5,2.6666666666666696,3.0,0.763762615825973,0.471404520791032,0.0,6,i spent the past weekend there ,6
128,blog-monastery_570_643,The field work office at my college arranges this retreat every semester.,3.0,3.0,3.0,0.0,0.0,0.0,5,the field work office at my college arranges this retreat every semester ,12
129,blog-monastery_644_802,"Everyone I've talked to who has previously attended says wonderful things about it; this semester, one of my friends told me she was going: I should join her!",3.4,3.0,3.4,0.489897948556636,0.0,0.489897948556636,5,everyone i've talked to who has previously attended says wonderful things about it; this semester  one of my friends told me she was going: i should join her ,31
130,blog-monastery_803_846,"I like learning new things, so I signed up.",3.4,3.4,3.4,0.8,0.8,0.489897948556636,5,i like learning new things  so i signed up ,9
131,blog-monastery_847_1074,"A good decision: I didn't return all chill and zen, as one friend told me his roommate had, but I certainly gained a few new ideas and approaches to mull over, and dipped my hand into a previously unfamiliar piece of the world.",3.2,3.0,3.2,0.4,0.0,0.4,5,a good decision: i didn't return all chill and zen  as one friend told me his roommate had  but i certainly gained a few new ideas and approaches to mull over  and dipped my hand into a previously unfamiliar piece of the world ,45
132,blog-monastery_1076_1099,Medicine for one's mind,3.0,3.2,3.0,0.0,0.4,0.0,5,medicine for one's mind,5
133,blog-monastery_1101_1325,"The first evening, the twenty-something students--most from my college, four from another--gathered in the shrine room, sitting cross-legged on cushions as we listened to Khenpo Kalsang introduce Tibetan Buddhist philosophy.",2.85714285714286,2.71428571428571,3.14285714285714,0.349927106111883,0.699854212223765,0.349927106111883,7,the first evening  the twenty-something students--most from my college  four from another--gathered in the shrine room  sitting cross-legged on cushions as we listened to khenpo kalsang introduce tibetan buddhist philosophy ,34
134,blog-monastery_1326_1390,"He began by telling us, ""Do not take any of what I say on faith.",3.2,2.8,3.2,0.4,0.4,0.4,5,"he began by telling us  ""do not take any of what i say on faith ",16
135,blog-monastery_1350_1457,"Do not take any of what I say on faith. Take it through analysis, if there is some benefit in it for you.",3.0,3.4,3.0,0.0,0.8,0.0,5,do not take any of what i say on faith  take it through analysis  if there is some benefit in it for you ,23
136,blog-monastery_1391_1457,"Take it through analysis, if there is some benefit in it for you.""",3.0,3.2,3.0,0.0,0.4,0.0,5,"take it through analysis  if there is some benefit in it for you """,14
137,blog-monastery_1458_1514,"Religion, he said, is like a drugstore full of medicine.",2.8,3.2,2.8,0.4,0.4,0.4,5,religion  he said  is like a drugstore full of medicine ,10
138,blog-monastery_1515_1621,You do not go to the drugstore and buy everything in it--you just buy what would be beneficial to you now.,3.0,3.2,3.0,0.0,0.4,0.0,5,you do not go to the drugstore and buy everything in it--you just buy what would be beneficial to you now ,23
139,blog-monastery_1622_1720,"You believe the other medicine may have just as much value, but in other situations, not this one.",2.6666666666666696,2.5,3.0,0.471404520791032,0.763762615825973,0.0,6,you believe the other medicine may have just as much value  but in other situations  not this one ,18
140,blog-monastery_1722_1858,We discussed the foundations: the Three Turnings of the Wheel of Dharma; the four noble truths; karma; defilements; the six perfections.,2.6,2.8,2.8,0.8,0.4,0.4,5,we discussed the foundations: the three turnings of the wheel of dharma; the four noble truths; karma; defilements; the six perfections ,26
141,blog-monastery_1859_2159,"When we talked about the giving, and how one should try to give what one could to other sentient beings (in the form of material items, kind words, protection, and so on), Khenpo Kalsang shared a story of the Buddha, and how the Buddha had given his flesh so that a family of hungry tigers could eat.",3.0,2.71428571428571,2.85714285714286,0.0,0.699854212223765,0.6388765649999399,7,when we talked about the giving  and how one should try to give what one could to other sentient beings (in the form of material items  kind words  protection  and so on)  khenpo kalsang shared a story of the buddha  and how the buddha had given his flesh so that a family of hungry tigers could eat ,59
142,blog-monastery_2160_2249,"So, a fellow student asked, ""Giving one's life for another being is the ultimate gift?""",3.0,3.0,3.0,0.0,0.0,0.0,5,"so  a fellow student asked  ""giving one's life for another being is the ultimate gift?""",19
143,blog-monastery_2160_2165,"So,",2.8,3.0,3.0,0.4,0.0,0.0,5,so ,1
144,blog-monastery_2190_2249,Giving one's life for another being is the ultimate gift?,3.0,2.6,3.0,0.0,0.489897948556636,0.0,5,giving one's life for another being is the ultimate gift?,12
145,blog-monastery_2251_2297,"Khenpo Kalsang, he smiled, and shook his head.",3.0,3.2,3.6,0.0,0.4,0.489897948556636,5,khenpo kalsang  he smiled  and shook his head ,8
146,blog-monastery_2298_2336,"Only if you feel no regret, he said.",2.8,3.0,2.8,0.4,0.6324555320336761,0.4,5,only if you feel no regret  he said ,8
147,blog-monastery_2298_2327,"Only if you feel no regret,",3.0,3.2,3.0,0.0,0.4,0.0,5,only if you feel no regret ,6
148,blog-monastery_2337_2381,"If you feel regret, it destroys the merit.",3.2,2.8,2.8,0.4,0.4,0.4,5,if you feel regret  it destroys the merit ,8
149,blog-monastery_2382_2476,"Until then, preserve your own life, and do not give away anything that would cause you regret.",3.0,3.4,3.0,0.0,0.489897948556636,0.0,5,until then  preserve your own life  and do not give away anything that would cause you regret ,17
150,blog-monastery_2477_2497,This struck a chord.,3.2,3.2,2.6,0.4,0.4,0.489897948556636,5,this struck a chord ,4
151,blog-monastery_2498_2566,"Self-preservation above all else, unless the right situation arises.",3.2,3.4,3.2,0.4,0.8,0.4,5,self-preservation above all else  unless the right situation arises ,9
152,blog-monastery_2568_2593,Knowing and understanding,3.0,3.0,3.0,0.0,0.0,0.0,5,knowing and understanding,3
153,blog-monastery_2595_2682,"Later, I talked to the resident nun, Ani Kunga, about psychology and cognitive science.",3.0,3.0,3.0,0.0,0.0,0.0,5,later  i talked to the resident nun  ani kunga  about psychology and cognitive science ,14
154,blog-monastery_2683_2882,"She had studied psychology for a while in grad school, but now holds the view that psychologists are going about understanding the mind and understanding the knower and what knowing is the wrong way.",3.0,2.8,3.0,0.0,0.4,0.0,5,she had studied psychology for a while in grad school  but now holds the view that psychologists are going about understanding the mind and understanding the knower and what knowing is the wrong way ,34
155,blog-monastery_2883_2951,"Psychologists, she said, ""study the brain and the self externally.",3.0,3.0,3.0,0.0,0.0,0.0,5,"psychologists  she said  ""study the brain and the self externally ",11
156,blog-monastery_2883_2899,"Psychologists,",2.6,3.4,2.8,0.8,0.489897948556636,0.4,5,psychologists ,1
157,blog-monastery_2910_3153,"study the brain and the self externally. Ever since the 1920s, their science has been about observation of behavior, questionnaires, recordings of electrical brain activity. But the mind can only be known by you, the person whose mind it is.",2.8,3.2,3.0,0.4,0.4,0.0,5,study the brain and the self externally  ever since the 0s  their science has been about observation of behavior  questionnaires  recordings of electrical brain activity  but the mind can only be known by you  the person whose mind it is ,40
158,blog-monastery_2952_3084,"Ever since the 1920s, their science has been about observation of behavior, questionnaires, recordings of electrical brain activity.",3.0,3.0,3.0,0.0,0.0,0.0,5,ever since the 0s  their science has been about observation of behavior  questionnaires  recordings of electrical brain activity ,18
159,blog-monastery_3085_3153,"But the mind can only be known by you, the person whose mind it is.""",2.8,3.4,3.0,0.4,0.8,0.0,5,"but the mind can only be known by you  the person whose mind it is """,16
160,blog-monastery_3154_3251,She said philosophy and epistemology were doing it right: looking at experiences from the inside.,2.85714285714286,2.85714285714286,3.0,0.6388765649999399,0.832993127835043,0.0,7,she said philosophy and epistemology were doing it right: looking at experiences from the inside ,16
161,blog-monastery_3253_3333,"A big overlap exists between Tibetan Buddhism, psychology and cognitive science.",3.0,3.2,3.0,0.0,0.4,0.0,5,a big overlap exists between tibetan buddhism  psychology and cognitive science ,11
162,blog-monastery_3334_3467,"All three examine the distinction between the self and others, between the observer and the observed, between knowing and the knower.",2.8,3.0,3.0,0.4,0.0,0.0,5,all three examine the distinction between the self and others  between the observer and the observed  between knowing and the knower ,21
163,blog-monastery_3468_3574,I agree with Ani Kunga to some extent--only so much can be known about the mind from external observation.,3.0,3.0,3.0,0.0,0.0,0.0,5,i agree with ani kunga to some extent--only so much can be known about the mind from external observation ,21
164,blog-monastery_3575_3688,"But this doesn't mean that there isn't merit to such studies, nor that nothing of use can be learned in that way.",3.0,3.0,3.0,0.0,0.0,0.0,5,but this doesn't mean that there isn't merit to such studies  nor that nothing of use can be learned in that way ,24
165,blog-monastery_3690_3772,Tibetan Buddhist philosophy also approaches the mind and the self from the inside.,2.3333333333333304,2.8333333333333304,3.0,0.7453559924999301,0.37267799624996506,0.0,6,tibetan buddhist philosophy also approaches the mind and the self from the inside ,13
